Time,"Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Unemployment rate,Percent,,, [UNEMPSA_]"
01.01.2000,..,29.62912204725,49.07530595238,..,11.9728462318
02.01.2000,..,25.74033913263,49.36472452381,..,11.66515282993
03.01.2000,..,22.93608478829,50.27132913043,..,11.15222326581
04.01.2000,..,20.09951898534,50.8271725,..,10.87367773492
05.01.2000,..,19.00643956461,53.38399586957,..,10.70285219384
06.01.2000,..,19.19681019274,53.48980681818,..,10.51640802461
07.01.2000,..,18.10566980843,55.52054285714,..,10.50262474918
08.01.2000,..,17.77442320547,57.15709304348,..,10.29697666926
09.01.2000,..,18.4140776033,58.43115166667,..,10.08340954973
10.01.2000,..,19.7186520337,60.08397863636,..,9.83609369473
11.01.2000,..,20.28948079969,61.0195125,..,9.53531207475
12.01.2000,..,21.08328607672,59.9409702381,..,9.48033819602
01.01.2001,..,21.56892298517,59.67879543478,..,9.38089843486
02.01.2001,..,22.81829970534,61.18485225,..,9.2701422076
03.01.2001,..,23.90241562649,62.98222227273,..,9.22660126462
04.01.2001,..,24.59661912095,64.24594571429,..,9.15437655212
05.01.2001,..,24.14605824628,65.14776673913,..,9.09092302289
06.01.2001,..,22.65959515166,66.72971380952,..,9.02051729761
07.01.2001,..,21.16191891349,66.94688295455,..,9.01180704681
08.01.2001,..,20.17272967934,65.14138478261,..,8.90099828399
09.01.2001,..,19.98392841077,64.80734775,..,8.90078023668
10.01.2001,..,19.31601300603,65.55785630435,..,8.74408406931
11.01.2001,..,19.21374302834,66.29717795455,..,8.52696132
12.01.2001,..,19.30885231764,66.10707642857,..,8.17819375269
01.01.2002,..,19.59400217101,67.40483195652,..,7.9881412857
02.01.2002,..,18.02794914046,68.015388,..,7.69051277253
03.01.2002,..,16.73642712716,67.70883190476,..,7.90672597052
04.01.2002,..,15.73350095118,67.40182045455,..,8.04448126544
05.01.2002,..,15.48530679055,67.19400521739,..,8.16972386568
06.01.2002,..,14.15972741387,65.971899,..,8.01876775314
07.01.2002,..,14.63102069122,65.02804826087,..,7.91206746563
08.01.2002,..,14.87678682578,65.50820863636,..,7.69854843641
09.01.2002,..,14.91783327968,65.37913642857,..,8.01127631062
10.01.2002,..,15.09637370229,65.87187695652,..,8.2508529276
11.01.2002,..,15.42829635,65.68929952381,..,8.42746541268
12.01.2002,50.76591154261,15.34910489623,65.70160681818,..,8.58333824948
01.01.2003,51.28833410387,14.56218792302,65.68227413043,..,8.49796477544
02.01.2003,51.7259978425,14.9369247751,66.454403,..,8.50823825275
03.01.2003,52.09431345354,14.70707851083,67.4942752381,..,8.48988246534
04.01.2003,52.44413623054,14.38929345637,68.30694636364,..,8.4338959081
05.01.2003,52.85868392665,13.45640292252,66.9836425,..,8.44651996637
06.01.2003,53.35799044537,13.79008528069,68.18450190476,..,8.40831914674
07.01.2003,53.78486669749,13.81921841131,69.93492934783,..,8.41799373179
08.01.2003,54.21944829712,13.29941647413,70.33185238095,..,8.30526590102
09.01.2003,54.66635845277,13.28428398473,69.13299818182,..,8.12648432636
10.01.2003,55.3767914933,13.26940146721,69.06316630435,..,7.85933876296
11.01.2003,55.91000154107,12.58387980847,70.36002275,..,7.54461174386
12.01.2003,56.42625982432,12.07305112526,69.89979543478,..,7.88051429694
01.01.2004,56.83464324241,11.34279950028,71.11048068182,..,8.20873857489
02.01.2004,57.25227307752,10.58807550747,72.4211835,..,8.41872057965
03.01.2004,57.64986900909,10.16871612954,73.74166217391,..,8.07885563215
04.01.2004,58.15225766682,10.15188752652,74.42928181818,..,7.82582523188
05.01.2004,58.63923562953,10.18496158308,74.62602738095,..,7.4163035289
06.01.2004,59.08922792418,10.16549449253,74.23574727273,..,7.4966564302
07.01.2004,59.64555401449,10.41913138899,74.34736409091,..,7.41378753823
08.01.2004,60.08784096163,11.22192281888,74.47303727273,..,7.40339150713
09.01.2004,60.44999229465,11.29518494651,74.44437181818,..,7.53421101331
10.01.2004,61.12960394514,11.47739237724,74.22544642857,..,7.67495130076
11.01.2004,61.71675142549,11.69330397924,74.13342522727,..,7.77089108986
12.01.2004,62.31622746186,11.78092651054,74.91955086957,..,7.5874772602
01.01.2005,62.77084296502,12.75021925978,77.36063166667,..,7.40222516754
02.01.2005,63.20080135614,12.9652486044,78.09962375,..,7.20922853833
03.01.2005,63.71243643088,13.56651181032,79.10903347826,..,7.16800403902
04.01.2005,64.31345353675,13.79363041314,80.16826857143,..,7.12080617411
05.01.2005,64.85591000154,13.90174133861,80.89143681818,..,7.20083972099
06.01.2005,65.35521652027,13.74736100054,81.58265272727,..,7.19081179613
07.01.2005,65.77438742487,13.20607389226,82.0960252381,..,7.21357223367
08.01.2005,66.1365387579,12.51099570901,81.15159521739,..,7.30894343473
09.01.2005,66.4817383264,12.20798426741,81.32613795455,..,7.13489745364
10.01.2005,66.84543072893,11.57976484892,82.19005404762,..,7.08946835556
11.01.2005,67.16597318539,11.23721386957,83.2862825,..,6.90462800357
12.01.2005,67.52350130991,10.93076959453,83.17817659091,..,6.98413147331
01.01.2006,67.9966096471,10.75868856914,85.00062545455,..,6.99472466581
02.01.2006,68.78563723224,11.20057099428,87.210927,..,7.09627261443
03.01.2006,69.25874556943,10.61302429041,88.59724217391,..,7.05911870577
04.01.2006,69.59007551241,9.84336366489,88.4199525,..,7.42506475598
05.01.2006,70.01078748652,9.46465626562,88.02640804348,..,7.68267809194
06.01.2006,70.44382801664,9.05528931487,89.53715272727,..,7.38914707145
07.01.2006,70.91231314532,9.29396803251,90.22936190476,..,7.21371196241
08.01.2006,71.38696255201,9.58435948907,90.00616043478,..,6.90521559683
09.01.2006,71.72907998151,9.32152946424,90.21824357143,..,6.93754960105
10.01.2006,71.99106179689,9.05050777539,90.28656704545,..,6.80631107167
11.01.2006,72.36400061643,8.97083602443,90.17933181818,..,6.73972051053
12.01.2006,72.84635537063,8.9928196413,90.03399190476,..,6.59283124572
01.01.2007,73.21004777315,8.273442599,91.85817391304,..,6.37151783958
02.01.2007,73.54291878564,7.65599517768,92.77220475,..,6.38786403072
03.01.2007,73.87116658961,7.40765907432,92.95391863636,..,6.15139368601
04.01.2007,74.30728925875,7.66288419371,92.84301761905,..,6.10726011174
05.01.2007,74.71259053783,7.80853448462,93.06763195652,..,6.07769685463
06.01.2007,75.26583448914,8.4612661586,93.66679761905,..,5.99947154724
07.01.2007,76.05486207428,8.69438254019,94.18850295455,..,6.02031309654
08.01.2007,76.89166281399,8.58669416914,94.01175391304,..,6.0038804197
09.01.2007,77.91185082447,9.2717506452,94.1278515,..,5.93680846132
10.01.2007,79.41901679766,10.7282933201,95.16205717391,..,5.92114195674
11.01.2007,80.23578363384,11.43541381437,95.36893977273,..,5.86067249703
12.01.2007,80.91847742333,11.8683580852,96.00450571429,..,5.79083334367
01.01.2008,81.6520265064,12.62005733088,97.29164782609,..,5.84667735609
02.01.2008,82.40406842349,12.72972297556,97.19010166667,..,6.17882502763
03.01.2008,83.23470488519,13.39931709394,97.91032238095,..,5.75799081342
04.01.2008,84.3427338573,14.35569336416,98.88654954545,..,5.584878221
05.01.2008,85.50007705348,15.13237778649,99.44055227273,..,5.57601373522
06.01.2008,86.56187394051,15.14948784064,100.1268852381,..,5.82100027993
07.01.2008,87.42641393127,14.79276764579,100.50802891304,..,6.01811565452
08.01.2008,88.30020033904,14.97458613413,100.28711333333,..,6.29943199552
09.01.2008,89.25104022191,14.92327206756,99.50036022727,..,6.64690970456
10.01.2008,90.30667283094,14.17132446607,101.9959973913,..,6.84128193656
11.01.2008,91.22823239328,13.75332027792,103.563993,..,7.0874217842
12.01.2008,91.96794575435,13.27189958704,99.757045,..,7.50226524074
01.01.2009,92.95731237479,13.40195478011,92.24758159091,..,7.58908257321
02.01.2009,94.40745877639,13.88342560345,85.197257,..,8.4694320577
03.01.2009,95.5879180151,14.00727021337,88.63736272727,..,8.24322155911
04.01.2009,96.45862228387,13.20569908659,90.45916136364,..,8.34101041491
05.01.2009,97.12590537833,12.33008200562,92.79235833333,..,8.67650613819
06.01.2009,97.69456002466,11.92856623142,94.319855,..,8.66337164629
07.01.2009,98.15996301433,12.05558551118,93.20417282609,..,8.42395409628
08.01.2009,98.6176606565,11.52953501534,91.7973652381,..,8.29325753148
09.01.2009,98.85806749884,10.57954370961,93.34689477273,..,8.04828877855
10.01.2009,99.00909231006,9.61693200909,95.89630545455,..,7.85516451438
11.01.2009,99.29573123748,9.03376589856,97.01823547619,..,8.40149457399
12.01.2009,99.65942364001,8.74746558129,94.5995823913,..,7.90819377298
01.01.2010,100,8.02626172643,97.28530571429,..,8.16331475167
02.01.2010,100.40838341809,7.23019690837,98.739691,..,7.78287748016
03.01.2010,100.77361689012,6.53617461937,100.97480347826,..,7.86771556743
04.01.2010,101.06333795654,6.14842684634,102.56666863636,..,7.72778398473
05.01.2010,101.42703035907,6.00201327852,102.37090238095,..,7.48767699837
06.01.2010,101.86777623671,5.82911550017,101.73421545455,..,7.15603972512
07.01.2010,102.40098628448,5.51891679789,101.53564181818,..,7.11221754972
08.01.2010,103.15302820157,5.97925311468,101.557065,..,7.19024126636
09.01.2010,104.08845738943,6.84174360084,99.40076863636,..,7.02900079068
10.01.2010,104.76652797041,7.39092339453,97.43100261905,..,6.93908856834
11.01.2010,105.49391277547,7.95455696283,96.5988375,..,6.77412381608
12.01.2010,106.26598859609,8.65433512267,99.51425152174,..,6.915688355
01.01.2011,107.18754815842,9.57633868082,102.90409452381,..,6.89084774411
02.01.2011,107.89335799045,9.54130268926,105.14368775,..,6.80646758895
03.01.2011,108.52211434736,9.59213546315,106.73049565217,..,6.49154313386
04.01.2011,109.14778856526,9.73819362825,106.06426761905,..,6.73083640942
05.01.2011,109.78270920019,9.65353753804,107.09192818182,..,6.49447352996
06.01.2011,110.39605486207,9.50218625125,106.76540636364,..,6.43778255447
07.01.2011,110.98628448143,8.98094120063,107.30151476191,..,6.70674690576
08.01.2011,111.45476961011,8.11673913384,103.28550695652,..,6.39089067257
09.01.2011,111.81075666513,7.19043234929,99.10668318182,..,6.40454609951
10.01.2011,112.3424256434,7.06540361598,98.12483547619,..,6.32213554106
11.01.2011,112.88488210818,6.62924696578,100.44421272727,..,6.3662729177
12.01.2011,113.32254584682,5.95456212396,99.93534545455,..,5.91736959472
01.01.2012,113.64617044229,4.19476124666,101.52329272727,..,5.7308807673
02.01.2012,114.01756819233,3.86988901622,105.07488880952,..,5.71308617176
03.01.2012,114.45985513947,3.81678135508,107.00198909091,..,5.91130056653
04.01.2012,114.8975188781,3.64312023818,106.72952190476,..,5.25086346935
05.01.2012,115.35521652027,3.61482708032,104.17673891304,..,5.48992431486
06.01.2012,116.03482817075,4.32796895517,100.48871428571,..,5.51338912927
07.01.2012,116.85313607644,5.54651933153,103.54052636364,..,5.40149209047
08.01.2012,117.59593157651,5.94624287116,104.20513521739,..,5.39770184269
09.01.2012,118.29095392202,6.59856161032,104.13818025,..,5.29491955505
10.01.2012,118.91816920943,6.55610672994,104.62240021739,..,5.205397217
11.01.2012,119.45292032671,6.42243326945,104.97696227273,..,5.24891495095
12.01.2012,119.86592695331,6.45936792434,106.34616428571,..,5.01936608385
01.01.2013,120.21112652181,7.09602411979,108.852685,..,5.55911943975
02.01.2013,120.57944213284,7.30975639811,109.36068475,..,5.31390171618
03.01.2013,120.92618277084,7.03475218589,109.03075190476,..,5.40777674744
04.01.2013,121.4486053321,7.16384262123,107.50451,..,5.36109568372
05.01.2013,122.06195099399,7.37678855326,108.60221804348,..,5.48213350475
06.01.2013,122.68454307289,6.91032117669,105.011492,..,5.5930325057
07.01.2013,123.34103868085,6.44257296164,105.26934934783,..,5.50945774858
08.01.2013,124.05609492988,6.53505974882,103.59243090909,..,5.50130966183
09.01.2013,124.81276005548,6.24197388281,104.64429238095,..,5.59638633714
10.01.2013,125.52627523501,6.33628174042,105.31874565217,..,5.5971834737
11.01.2013,126.204345816,6.46733709494,104.65286761905,..,5.45564053634
12.01.2013,126.57266142703,6.36125070778,104.01479568182,..,5.52246623459
01.01.2014,126.76529511481,6.03730554382,102.8859273913,..,5.27521713416
02.01.2014,127.23532131299,6.17133180209,98.76954775,..,5.20438202176
03.01.2014,128.15688087533,6.84645082238,96.67279333333,..,5.09773565974
04.01.2014,129.26028663893,7.22310574652,98.88596409091,..,5.07762415804
05.01.2014,130.57790106334,7.57847611013,102.31471727273,..,5.06523008583
06.01.2014,131.87085837571,7.81576897935,104.82624095238,..,5.07917615147
07.01.2014,132.98967483434,7.50511478331,104.67353804348,..,5.11969976423
08.01.2014,133.95284327323,7.63473694241,102.24747380952,..,5.11166740364
09.01.2014,135.05316689783,8.11187180004,99.67703159091,..,5.208520267
10.01.2014,136.09647095084,8.39698276403,94.49208847826,..,5.19686500899
11.01.2014,137.41100323625,9.09030026566,86.53472775,..,5.25924765433
12.01.2014,140.76437047311,11.30388501305,73.88694152174,..,5.21668673217
01.01.2015,145.36754507628,14.88489685941,69.34686159091,..,5.1768440024
02.01.2015,148.60070889197,16.60787468833,72.86848525,..,5.49738928844
03.01.2015,150.63954384343,16.88707906809,80.71292590909,..,5.58259685681
04.01.2015,151.84311912467,16.36772779192,92.71081090909,..,5.58284571764
05.01.2015,152.91878563723,15.84951282677,95.60129642857,..,5.64650742631
06.01.2015,153.89736477115,15.33083769158,88.01963227273,..,5.57615837218
07.01.2015,154.83279395901,15.68610298123,85.30639086957,..,5.52630591608
08.01.2015,156.18431191247,15.81765838428,74.1080352381,..,5.61274629373
09.01.2015,157.37401756819,15.69881531923,73.1628675,..,5.52928673196
10.01.2015,158.43889659424,15.53911722205,77.99653045455,..,5.60163015498
11.01.2015,159.26182770843,14.90498973493,78.40138214286,..,5.87444392018
12.01.2015,159.97842502697,12.8283913962,72.38755456522,..,5.71601950651
01.01.2016,160.89073817229,9.74549264298,67.18568928571,..,5.46805699335
02.01.2016,161.77839420558,8.09247612647,66.24174595238,..,5.48609163478
03.01.2016,162.65218061335,7.34344946025,73.1861773913,..,5.78083573749
04.01.2016,163.48435814455,7.33913840485,76.37257761905,..,5.78198096735
05.01.2016,164.45985513947,7.37753437062,77.85461545455,..,5.63879273311
06.01.2016,165.42456464787,7.44627162733,79.46093045455,..,5.58482518713
07.01.2016,166.32146709817,7.16726412905,81.81062666667,..,5.51554604465
08.01.2016,167.11357682232,6.80382531925,80.15008391304,..,5.51297507774
09.01.2016,167.88257050393,6.35034865365,80.88454363636,..,5.44103946287
10.01.2016,168.51749113885,6.00085616805,84.73649309524,..,5.50170024086
11.01.2016,169.08768685468,5.71104967873,84.55281909091,..,5.36510585034
12.01.2016,169.49761134227,5.33602287899,90.48274659091,..,5.20815982345
01.01.2017,169.74264139313,5.03081990624,94.04985386364,..,5.38225250366
02.01.2017,169.92294652489,4.67895083469,95.8639975,..,5.38794271158
03.01.2017,170.04469101557,4.39141073692,96.39194173913,..,5.18832752109
04.01.2017,170.32054245647,4.26663017952,98.4586755,..,5.1840280718
05.01.2017,170.73200801356,4.14412603235,96.11835565217,..,5.24811105443
06.01.2017,171.15271998767,4.29451144504,93.77836590909,..,5.18402872673
07.01.2017,171.64278008938,3.78571568868,89.5935052381,..,5.19766236911
08.01.2017,171.98643858838,3.20788581073,87.62632304348,..,5.09888463493
09.01.2017,172.44105409154,2.8801225916,89.409985,..,5.24258944455
10.01.2017,172.66605023887,2.64952145476,90.44236818182,..,4.99619845283
11.01.2017,172.87255355217,2.47337373891,88.61432522727,..,5.05722799375
12.01.2017,173.07289258746,2.50807683202,88.77666857143,..,5.01175914494
01.01.2018,173.13453536755,2.28623935409,90.19085804348,..,5.00102237725
02.01.2018,173.28710124827,2.322936701,88.715689,..,4.89157992443
03.01.2018,173.32562798582,2.45461341161,88.31684954545,..,4.90350299096
04.01.2018,173.75866851595,2.47709231176,83.42304666667,..,4.79089003805
05.01.2018,174.2733857297,2.38328922128,83.68684195652,..,4.75704518172
06.01.2018,175.05624903683,2.2273536591,84.25045095238,..,4.77807102679
07.01.2018,175.73894282632,2.45598022601,85.494495,..,4.78393493268
08.01.2018,176.43704731083,2.98946689276,81.8297873913,..,4.78850670273
09.01.2018,177.19063029743,3.35807701469,80.11710725,..,4.62867102791
10.01.2018,177.94729542302,3.56409864411,82.86826891304,..,4.69110456402
11.01.2018,178.63153028202,3.86979559802,82.9351525,..,4.74587101163
12.01.2018,179.47449529974,4.2965819491,82.08338690476,..,4.80686443101
01.01.2019,180.42687625212,5.05104749289,83.44619173913,..,4.826254206
02.01.2019,181.09415934659,5.28296180279,84.6087525,..,4.8034781898
03.01.2019,181.41316073355,5.25888701463,85.52366142857,..,4.71267305187
04.01.2019,181.82154415164,5.13673491021,86.58020954545,..,4.69915155139
05.01.2019,182.38249345046,5.0377390618,87.1640226087,..,4.56716675684
06.01.2019,182.95885344429,4.65817509826,87.7219875,..,4.46727339649
07.01.2019,183.5151795346,4.59219351527,89.09369869565,..,4.47674401712
08.01.2019,183.97750038527,4.32982258947,86.26149954545,..,4.38294427525
09.01.2019,184.22869471413,4.04002834694,87.51770785714,..,4.51695000364
10.01.2019,184.54461396209,3.80105573461,87.694655,..,4.58685256067
11.01.2019,184.87286176607,3.54325019135,88.2144,..,4.53494259387
12.01.2019,185.22114347357,3.06759968166,89.30756954545,..,4.61038558412
01.01.2020,185.39374325782,2.49244714274,90.63119304348,..,4.54109121504
02.01.2020,185.62182154415,2.30533703098,88.83434225,..,4.60538648009
03.01.2020,186.24903683156,2.47347839379,77.75183590909,..,4.6096102935
04.01.2020,187.05655725073,3.00340372391,79.02986181818,..,5.7088856981
05.01.2020,187.52196024041,2.92122543074,81.8522252381,..,6.15687197202
06.01.2020,188.19694868239,3.21230371174,84.06744409091,..,6.15730688344
07.01.2020,188.93049776545,3.42761376925,80.83899478261,..,6.26876623915
08.01.2020,189.73647711512,3.66638730856,77.03685190476,..,6.48498756378
09.01.2020,190.29896748343,3.75055874013,74.55177318182,..,6.4069113291
10.01.2020,191.20819848975,4.01955329716,73.12355272727,..,6.28466844286
11.01.2020,192.02342425643,4.42288218832,73.75388214286,..,6.13271826346
12.01.2020,193.102172908,4.90043403994,75.41540652174,..,5.90425352682
01.01.2021,193.9312683002,5.17982002996,74.98861452381,..,5.86836328193
02.01.2021,195.06703652335,5.58553245762,75.302505,..,5.7034477188
03.01.2021,196.29835105563,5.7014502963,76.57891130435,..,5.39412803045
04.01.2021,197.25227307752,5.44446725988,75.20511090909,..,5.2179205058
05.01.2021,198.73324086916,5.98757266352,76.89345142857,..,4.96426767334
06.01.2021,200.42533518262,6.55279788941,78.89479727273,..,4.77494861342
07.01.2021,201.73986746802,6.56241351126,78.45065727273,..,4.58372178761
08.01.2021,203.18230852211,6.85202983941,78.84625045455,..,4.50437404812
09.01.2021,204.80813684697,7.46504076573,79.64736977273,..,4.29531712645
10.01.2021,206.57574356604,8.12428941387,82.34214357143,..,4.29910443121
11.01.2021,208.6870087841,8.33653354808,82.04193227273,..,4.31830297357
12.01.2021,210.27122823239,8.3375003194,82.12890782609,..,4.30016412122
01.01.2022,211.8600708892,8.6620262345,79.25871547619,..,4.44483168074
02.01.2022,214.03760209586,9.06372657028,77.983443,..,4.08448196788
03.01.2022,232.97426413931,16.66043087745,60.50569869565,..,4.08214198449
04.01.2022,237.43874248729,17.8278207471,84.46873285714,..,4.01871685794
05.01.2022,238.16766836184,17.18259462219,106.71331681818,..,3.96934137264
06.01.2022,238.88734781939,15.9752431598,120.00166795455,..,3.99539179188
07.01.2022,238.97981198952,15.17867828916,119.16216,..,3.88866889008
08.01.2022,239.28956695947,14.41567205359,114.62310130435,..,3.82860095733
09.01.2022,239.9321929419,13.67502395045,118.00626454546,..,3.88941882621
10.01.2022,239.996917861,12.6332588526,115.35727190476,..,3.91523337239
11.01.2022,240.02928032054,11.88379334652,113.9603075,..,3.71030820881
12.01.2022,240.29434427493,11.80535754094,102.70194113636,..,3.59039529149
01.01.2023,240.92772384035,11.57723866121,96.01412931818,..,3.52444754871
02.01.2023,241.18508244722,10.87739845781,92.1874925,..,3.47278755808
03.01.2023,241.69979966097,3.52702173144,89.06489826087,..,3.47310358074
04.01.2023,242.23763291725,2.38224917711,82.7531675,..,3.31957425865
05.01.2023,243.24549237171,2.6496034927,85.76563826087,..,3.27643705047
06.01.2023,244.75265834489,3.37737655451,82.15312545455,..,3.10616205114
07.01.2023,246.68361843119,4.33567995687,75.55857214286,..,3.09022516314
08.01.2023,248.83495145631,5.15795485762,72.5258526087,..,3.04318578082
09.01.2023,250.9631684389,5.9677433353,72.80489309524,..,2.98786716538
10.01.2023,253.14069964555,6.67127977494,73.62284454545,..,2.92159929589
11.01.2023,255.19032208353,7.33845940378,78.43769772727,..,2.90649771855
12.01.2023,256.56033287101,7.2924083372,77.9671702381,..,2.88752157162
01.01.2024,258.08753274773,7.31641263214,79.97584695652,..,2.81014716324
02.01.2024,259.40822931114,7.62883316703,78.87431833333,..,2.76715845486
03.01.2024,260.66728309447,7.74981914479,78.91728333333,..,2.67261188315
04.01.2024,262.33163815688,7.93271179492,78.94133818182,..,2.61605172875
05.01.2024,264.3458159963,8.42449144387,80.71645630435,..,2.58318096439
06.01.2024,266.22900292803,8.69822235896,84.07464575,..,2.51357159921
07.01.2024,268.00585606411,9.1183782854,85.15901108696,..,2.48886635789
08.01.2024,269.89058406534,8.99924738203,82.51371818182,..,2.44987083533
09.01.2024,271.68130682694,8.60178366488,80.08435642857,..,2.38780366222
10.01.2024,273.77099707197,8.54498286026,77.00992961538,..,2.31934493115
11.01.2024,276.17660656496,8.79001303624,..,..,2.30436992674
12.01.2024,279.29110802897,9.40527605059,..,..,2.18713862856
01.01.2025,282.07582061951,9.84409138375,..,..,2.30645290713
02.01.2025,284.12852519649,10.04250490569,..,..,2.36759913391
03.01.2025,285.83294806596,10.38442117898,..,..,2.27312414781
04.01.2025,286.55570966251,10.30747697435,..,..,2.31525886205
05.01.2025,288.0012328556,9.97815594341,..,..,2.18549875197
06.01.2025,289.40822931114,9.48769472169,..,..,2.3172146433
07.01.2025,290.90614886731,8.78045452605,..,..,2.28824246054
08.01.2025,291.56572661427,8.10570837963,..,..,2.14862307774
09.01.2025,292.43334874403,7.9844686122,..,..,2.18665788971
10.01.2025,..,..,..,..,..
11.01.2025,..,..,..,..,..
